theatre,lng,lat,type,projector,date,ratio,width,height,size,seats,note
重庆新幕影城（解放碑八一广场店） 原重庆星美国际影商城(解放碑店) ,106.581541268002,29.5621311173384,imax,IMAX,"2014年12月18日-2020年1月
2021年1月15日",,23.76,12.880,306.0288,356, -
重庆金逸影城(星光时代店) ,106.578519997081,29.5292700232268,imax,IMAX 氙灯,"2012年3月28日-2021年3月15日 
2021年3月16日",,"21.39
22.49","12.1 
12.25","258.819
275.5025",332,银幕型号:HARKNESS IMAX Coating 3.1 Peak Gain
重庆金逸影城(大悦城激光IMAX店) ,106.578220951177,29.7279121603285,imax,IMAX Laser XT,2021年12月31日,,23.13,11.780,272.4714,408, -
重庆亚格影城IMAX(汽博店) 原重庆越界影城(汽博中心店),106.577797040807,29.6473730353969,imax,IMAX 氙灯,"2015年12月8日-2021年10月
2022年1月29日",,21.77,11.470,249.7019,410, -
重庆万达影城（南坪万达广场店）,106.575437012572,29.5322174314742,dolby,科视Christie E3LH数字影院放映机,"2016年6月25日
2016年7月2日启幕仪式",,"21.30
21.12","9.05
8.99","192.765
189.8688",304,重庆市第一家杜比影院影厅
重庆越界影城(大学城店) ,106.572558033244,29.6449466408908,imax,IMAX 氙灯,2015年1月17日,,22.94,11.930,273.6742,445, -
重庆万达影城(巴南万达广场店) ,106.550266222699,29.4047092245803,imax,IMAX 氙灯,2015年10月30日,,23.57,12.500,294.6250,374, -
重庆百丽宫影城（DolbyCinema光环店）,106.535694359874,29.6555395532566,dolby,科视Christie E3LH数字影院放映机,"2022年1月14日试营业
2022年1月22日正式开业",,17.105,9.246,158.1528,346,
重庆中视国际影城IMAX（新壹街店） 原重庆CGV影城(观音桥IMAX店),106.532776483917,29.5882890865336,imax,IMAX 氙灯,2021年5月1日,,  ,   ,   ,326,原重庆CGV影城(观音桥店) 
重庆百丽宫影城(万象城店) ,106.525249402391,29.5228809767874,imax,IMAX 氙灯,2014年12月2日,,23.74,12.640,300.0736,456, -
重庆万达影城(大坪店) ,106.523036247107,29.545603571839,imax,IMAX 氙灯,2016年11月4日,,   ,   ,    ,288, -
重庆保利万和影城（石桥广场店） 原重庆越界影城(石桥铺店) ,106.497770057189,29.5347384038633,imax,IMAX 氙灯,2021年5月21日,,23.85,12.440,296.6940,528, -
重庆CGV影城(源著店) ,106.495361430625,29.6046980178313,imax,IMAX 氙灯,2017年6月16日,,22.29,11.850,264.1365,275, -
重庆万达影城(大渡口新天泽店) ,106.487013657185,29.4806576483138,imax,IMAX 氙灯,"2012年12月24日 
2020年11月28日",,  ,  ,  ,243, -
重庆万达影城(大竹林店) ,106.481573608849,29.6268077062541,imax,IMAX 氙灯,2018年12月30日,,   ,   ,    ,297, -
重庆万达影城(北碚万达广场店) ,106.39719667063,29.8034267298887,imax,IMAX 氙灯,2017年8月25日,,20.76,10.800,224.2080,355, -
石嘴山万达影城(万达广场店) ,106.377754027898,39.0158821317427,imax,IMAX 氙灯,2018年7月6日,,  ,  ,  ,340,  -
希爾弗瑟姆 - Vue Hilversum,106.259341910828,38.2798389075321,dolby,科视Christie E3LH数字影院放映机,,,,,,,
银川万达影城(金凤万达广场店) ,106.254926020603,38.4924150813803,imax,IMAX 氙灯,2011年9月9日,,,  ,  ,306, -
银川万达影城(西夏万达广场店) ,106.254926020603,38.4924150813803,imax,IMAX 氙灯,2014年7月18日,,,  ,  ,414, -
银川BHG华联国际影城（悦海新天地店）,106.253908779443,38.501258625237,dolby,科视Christie E3LH数字影院放映机,"2017年1月24日
2017年2月14日启幕仪式",,14.460,7.550,109.1730,261,宁夏回族自治区第一家杜比影院影厅
吴忠万达影城(万达广场店) ,106.197518279868,37.9997811152176,imax,IMAX 氙灯,2018年6月15日,,  ,  ,  ,373,  -
南充万达影城(保利广场店) ,106.103871996555,30.7781768160559,imax,IMAX 氙灯,2020年8月21日,,,,,404,
重庆万达影城(华茂中心店) ,105.93632300516,29.3712801890123,imax,IMAX 氙灯,2019年2月1日,,22.75,11.830,269.1325,340, -
重庆万达影城(永川万达广场店) ,105.935982547372,29.3420435873344,imax,IMAX 氙灯,2016年9月16日,,21.19,11.260,238.5994,396, -
广元万达影城(万达广场店) ,105.884280765489,32.4309927565671,imax,IMAX 氙灯,2015年6月5日,,  ,  ,  ,382, -
重庆市少年宮影院,105.619503946817,29.4242542315829,imax,IMAX SR Dome,2007年6月1日,,18.00,,,175,
泸州金逸影城(天远广场店) ,105.440584396079,28.8541557897538,imax,IMAX 氙灯,2019年9月30日,,25.76,13.670,352.1392,368,
泸州万达影城(万达广场店) ,105.426313645261,28.9169141471435,imax,IMAX 氙灯,2018年6月1日,,20.90,10.850,226.7650,427, -
泸州CGV影城(万象汇店) ,105.415720018216,28.8976610663415,imax,IMAX 氙灯,2015年11月6日,,  ,  ,,354, -
高雄大遠百威秀影城,105.386949999558,31.3654540679555,imax,IMAX Laser XT,"2010年4月29日-(IMAX 氙灯)
2022年12月14日",,15.88,8.160,129.5808,279,
内江万达影城(万达广场店) ,105.048891034521,29.6106599728226,imax,IMAX 氙灯,2015年6月26日,,25.75,13.860,356.8950,396, -
六盘水万达影城(万达广场店) ,104.86542695621,26.5818269909624,imax,IMAX 氙灯,2018年5月10日,,20.86,10.780,224.8708,411, -
自贡星维国际电影城(南湖店),104.778523982897,29.3265920089095,imax,IMAX 氙灯,2015年7月16日,,23.63,12.350,292.0775,524, -
自贡万达影城(万达广场店) ,104.755491968613,29.3345200439385,imax,IMAX 氙灯,2020年12月3日,,,,,371,
绵阳万达影城(涪城万达广场店) ,104.72671099041,31.4592339279396,imax,IMAX 氙灯,2012年12月21日,,  ,  ,  ,311, -
绵阳金逸影城(奥莱店) ,104.656618726721,31.4657879485511,imax,IMAX 氙灯,2018年8月3日,,25.22,13.330,336.1826,396, -
资阳万达影城(万达广场店) ,104.626998000835,30.1335961439374,imax,IMAX 氙灯,2016年6月17日,,  ,  ,  ,411, -
成都万达影城(简阳旭海广场店) ,104.547250210543,30.4049539540608,imax,IMAX 氙灯,2016年9月17日,,  ,  ,  ,312, -
德阳万达影城(万达广场店) ,104.421319006863,31.1666508338077,imax,IMAX 氙灯,2016年9月17日,,23.63,12.430,293.7209,372, -
德阳金逸影城(五洲广场店) ,104.39755334646,31.1072704182624,imax,IMAX 氙灯,2020年12月30日,,20.34,10.510,213.7734,362,
伊尔库茨克(Иркутск) - Баргузин,104.310017,52.2667335,imax,IMAX Xenon,2016年12月15日,,,,,,
成都寰映影城(龙泉驿世茂广场店),104.194630802945,30.5760372038252,imax,IMAX 氙灯,2021年4月28日,,17.60,8.440,148.5440,,
成都CGV影城(新都七一广场店),104.178679681835,30.8271586787782,imax,IMAX 氙灯,2019年10月25日,,23.92,12.600,301.3920,355,
成都万象影城（万象城IMAX激光店） 原成都百老汇影城（万象城2期IMAX店）,104.123727459212,30.6563844896449,imax,IMAX Commercial Laser,"2020年12月6日-2023年2月7日
2023年4月18日",,24.52,12.800,313.8560,394,5.1聲道音響系統
成都万达影城(锦华万达广场店),104.102325599928,30.626577386611,imax,IMAX 氙灯,2011年11月8日,,,,,"280
254", -
成都金逸影城(天府和悦广场店) 原成都CGV影城(天府和悦广场店),104.091797998334,30.4920759267267,imax,IMAX Laser XT,2023年9月23日挂幕,,21.06,11.000,231.6600,,
成都百丽宫影城（DolbyCinema环贸ICD店）,104.090276987445,30.6582729876355,dolby,科视Christie E3LH数字影院放映机,2022年11月1日,,16.700,9.200,153.6400,273,
成都SFC上影影城(科华IMAX店),104.082115073412,30.6241337013061,imax,IMAX 氙灯,2015年12月18日,,24.39,13.090,319.2651,442, -
成都寰映影城(招商大魔方店),104.077174033785,30.5802698592356,imax,IMAX 氙灯,2022年10月28日,,20.700,10.810,223.7670,,
成都卢米埃影城(龙湖店) ,104.074177915417,30.6382564776071,imax,IMAX 氙灯,2014年1月18日,,  ,  ,  ,352, -
成都万达影城(468店),104.071437903951,30.6781110699694,imax,IMAX 氙灯,2019年1月25日,,17.45,9.100,158.7950,182, -
成都博纳院线环球中心旗舰店IMAX 原名成都星美国际影商城(环球IMAX店),104.070734440906,30.5750412349231,imax,IMAX Commercial Laser,"2013年8月16日（IMAX 氙灯 ）
2022年12月9日",,"22.58
23.97","12.55
12.00","283.379
287.64",453,12聲道音響系統
成都中影紫荆国际影城（LUXE天府环宇坊店）,104.069527387792,30.5813270223488,imax,IMAX Laser XT,2023年9月19日挂幕,,16.63,8.610,143.1843,,
成都英皇电影城（国金中心店）,104.064216964939,30.5892408797887,imax,IMAX Commercial Laser,预计2024年2月,,,,,,12聲道音響系統
成都幸福蓝海国际影城（仁和新城IMAX店） ,104.057727965257,30.5940771976406,imax,IMAX 氙灯,2018年11月23日,,21.39,11.100,237.4290,404,IMAX中国第600家IMAX影院
成都CGV影城(高新店) ,104.052240216897,30.5557363021885,imax,IMAX 氙灯,2014年8月28日,,23.51,12.380,291.0538,411, -
成都CGV影城(金牛店) ,104.050989685797,30.7097319302416,imax,IMAX 氙灯,2013年12月30日,,21.25,10.900,231.6250,326, -
成都博纳影城(大悦城店) 原名成都星美国际影城(大悦城店),104.018344724581,30.6308912472561,imax,IMAX 氙灯,"2015年12月24日
2019年5月1日",,23.88,12.350,294.9180,374,由于星美集团经营不善被博纳影业集团收购并更名为博纳影城重新装修
成都CGV影城(金楠店) ,104.002216996607,30.6540889001046,imax,IMAX 氙灯,2015年10月23日,,20.68,11.120,229.9616,284, -
成都金逸影城（爱琴海店）,103.997475740126,30.7430499767787,imax,IMAX 氙灯,2021年10月1日,,18.480,9.850,182.0280,,银幕型号:HARKNESS IMAX Coating 3.1 Peak Gain
Shaw Theatres Jewel,103.9891594,1.3601501,imax,IMAX Commercial Laser ,2019年4月17日(12-channel sound system),,,,,166,
成都万达影城(金牛万达广场店) ,103.979922221647,30.6817554851101,imax,IMAX 氙灯,2012年12月22日,,21.18,10.980,232.5564,"429
381",IMAX中国旗下第100家IMAX影院
成都万达影城(蜀都万达广场店) ,103.979922221647,30.6817554851101,imax,IMAX 氙灯,2016年4月29日,,22.76,11.790,268.3404,338, -
成都熊猫基地IMAX影院,103.979668001187,30.4535379149927,imax,IMAX Commercial Laser,2022年3月23日（挂幕日期）并未正式对外开放,,24.385,14.160,345.2916,,12聲道音響系統 影院性质未定
成都CGV影城(犀浦店),103.969166540284,30.7672926716146,imax,IMAX 氙灯,2019年12月25日,,19.50,10.060,196.1700,211,
成都金逸影城(鹏瑞利店) ,103.969129440267,30.6758070719806,imax,IMAX 氙灯,2014年10月28日,,  ,  ,  ,504, -
成都SFC上影影城(龙湖IMAX店),103.927739115589,30.7575275170262,imax,IMAX 氙灯,2014年9月24日,,  ,  ,,320, -
成都影立方影城(城南优品道广场店) ,103.919484765919,30.603474014286,imax,IMAX 氙灯,2013年12月25日,,  ,  ,  ,436, -
成都影立方影城(东郊记忆773店),103.918233965327,30.601998862491,imax,IMAX 氙灯,"2012年11月29日-2020年4月29日
2020年4月30日",,23.22,12.680,294.4296,488,
Shaw Theatres Waterway Point ,103.9029599,1.4070679,imax,IMAX Xenon,2016年1月21日,,18.10,10.14,183.5340,225,
Shaw Theatres Paya Lebar Quarter,103.892442,1.3173198,imax,IMAX Commercial Laser,2019年9月4日( 12-channel sound system),,,,,169,
兰州万达影城（万达城店）,103.869913033978,36.0694209121513,imax,IMAX 氙灯,2023年5月26日,,21.65,11.77,254.8205,,
兰州万达影城（城关万达广场店）,103.866383142477,36.0665304956517,imax,IMAX Commercial Laser,"2014年10月24日（IMAX 氙灯）
2018年12月26日",,21.60,11.390,246.0240,410,12聲道音響系統
成都英皇电影城（温江新光天地店）,103.866317835666,30.6890047685425,imax,IMAX Commercial Laser,"2019年12月7日启幕仪式
2019年12月25日开业",,22.04,11.460,252.5784,386,12聲道音響系統
眉山万达影城(雕像国际广场店) ,103.842279000558,30.053212246599,imax,IMAX 氙灯,2017年4月1日,,19.59,10.710,209.8089,246, -
Shaw Theatres Lido,103.8316062,1.3054665,imax,IMAX Commercial Laser,"2011年5月19日(IMAX Xenon)
2018年1月24日(IMAX Xenon12-channel sound system)
2022年9月22日",,18.98,8.99,170.6302,425,
兰州空间站影城（兰州中心店）,103.782464713933,36.0736439590138,imax,IMAX Commercial Laser,2018年12月28日,,21.98,11.350,249.4730,441,12聲道音響系統
新山Johor Bahru - GSC MID VALLEY SOUTHKEY & IMAX,103.7764943,1.5017338,imax,IMAX Xenon,2019年11月14日,,,,,250.00,
曲靖万达影城(经开万达广场店) ,103.763141956817,25.5255809978426,imax,IMAX 氙灯,2017年10月27日,,20.86,10.810,225.4966,408, -
新山Johor Bahru - TGV TEBRAU & IMAX,103.752088,1.5714479,imax,IMAX Xenon,2013年12月11日,,19.41,10.66,161.7360,342.00,
乐山金逸影城,103.732206201505,29.6054044117144,imax,IMAX 氙灯,2019年9月6日,,21.28,11.080,235.7824,315,
兰州万达影城（安宁中海环宇城店）,103.696224495827,36.1183572630507,imax,IMAX 氙灯,2020年12月25日,,,,,332,
成都万达影城(崇州万达广场店) ,103.692331419408,30.6294214893284,imax,IMAX 氙灯,2016年9月1日,,  ,  ,  ,396, -
雅安万达影城(万达广场店) ,103.043774963247,30.0124322845079,imax,IMAX 氙灯,2017年7月21日,,20.82,11.170,232.5594,422, -
昆明CGV影城(呈贡店) ,102.831533207653,24.8846022802203,imax,IMAX 氙灯,2016年6月18日,,   ,  ,  ,368, -
昆明大都LCC光魔激光影院,102.77483665541,24.9755550097855,imax,IMAX GT 3D Laser,2016年6月8日,,23.10,17.370,401.2470,363,12聲道音響系統 （此银幕尺寸为本人激光测距仪测量尺寸）
昆明万达影城（新迎新城店）,102.745072020991,25.0585858870493,imax,IMAX 氙灯,2019年10月18日,,20.54,10.790,221.6266,226,
昆明万达影城(同德广场店) ,102.730234708888,25.0741432088875,imax,IMAX 氙灯,2014年10月18日,,20.75,11.930,247.5475,263, -
昆明万达影城(西山万达广场店) ,102.716018125891,25.0132753296797,imax,IMAX Commercial Laser,"2014年10月31日-2019年8月10日(IMAX 氙灯)
2019年8月23日",,"21.3
22.13","11.91
11.66","253.683
258.0358",352,12聲道音響系統
昆明百老汇影城(顺城购物中心店) ,102.714287719988,25.0408662778328,imax,IMAX 氙灯,2010年1月4日,,21.22,11.050,234.4810,294, -
昆明万达影城（南亚风情店）,102.68952700658,25.015430953815,imax,IMAX 氙灯,2019年11月9日,,17.33,8.950,155.1035,291,
昆明上影影城(西城IMAX店),102.660748711611,25.071697016657,imax,IMAX 氙灯,2017年10月1日,,  ,  ,  ,388, -
武威万达影城(万达广场店) ,102.636329185628,37.9159654937297,imax,IMAX 氙灯,2018年10月19日,,  ,  ,  ,386, -
西宁万达影城(中发源时代广场店) ,101.811062291581,36.6159642642867,imax,IMAX 氙灯,2018年1月5日,,  ,  ,  ,342, -
"雲頂高原genting highlands - BONA CINEMAS IMAX, GENTING",101.7958515,3.4233587,imax,IMAX Xenon,2018年2月24日,,21.36,11.24,240.0864,,
攀枝花万达影城(万达广场店) ,101.735072102542,26.5701828887945,imax,IMAX 氙灯,2019年12月31日,,,,,,
吉隆坡Kuala Lumpur - TGV SUNWAY VELOCITY & IMAX,101.7248413,3.1279187,imax,IMAX Xenon,2016年12月8日,,25.90,19.41,502.7190,316.00,
西宁万达影城(海湖万达广场店) ,101.7229660092,36.6486259324175,imax,IMAX 氙灯,2016年7月29日,,  ,  ,  ,350, -
GSC IOI City Mall East & IMAX (Putrajaya City),101.7167635,2.9696736,imax,IMAX Laser,2023年1月21日,,,,,230.00,
八打靈再也Petaling Jaya - TGV 1 UTAMA & IMAX,101.6171474,3.1483393,imax,IMAX Xenon,2012年12月23日,,22.00,12.55,276.1000,276.00,
八打靈再也Petaling Jaya - TGV SUNWAY PYRAMID & IMAX,101.6067371,3.0729986,imax,IMAX Xenon,2011年12月14日,,17.58,9.20,161.7360,248.00,
莎阿南Shah Alam - CENTRAL I-CITY MALL & IMAX,101.4817408,3.0624082,imax,IMAX Xenon,2019年3月23日,,24.38,13.83,337.1754,364.00,
西双版纳万达影城(万达广场店) ,100.766307281564,22.0243440819846,imax,IMAX 氙灯,2015年9月26日,,16.93,9.655,163.4881,238, -
Mega Bangna,100.680679,13.6463126,imax,IMAX Laser XT,,,,,,,
"曼谷 -TOYOTA IMAX THEATRE, QUARTIER CINE-ART",100.5698024,13.7323479,imax,IMAX Xenon,2015年4月1日,,25.64,13.72,351.7808,,
"曼谷 -KRUNGSRI IMAX, MAJOR CINEPLEX RATCHAYOTHIN",100.5683278,13.828657,imax,IMAX Xenon,2010年9月9日,,23.98,17.00,407.6600,,
曼谷 - KrungSri IMAX Paragon CinePlex,100.5354513,13.7460739,imax,"IMAX GT
IMAX Commercial Laser",1998年11月26日,,27.24,19.93,542.8932,,
"曼谷 - IMAX AT ICON CINECONIC, ICONSIAM",100.5101046,13.7264916,imax,IMAX Xenon,,,24.38,14.05,342.5390,,
曼谷 - ไอคอน ซีเนคอนิค ไอคอนสยาม,100.5101046,13.7264916,imax,IMAX Commercial Laser,2018年12月5日,,,,,,
สมุทรปราการ - ไอคอน ซีเนคอนิค ไอคอนสยาม,100.5101046,13.7264916,imax,IMAX Commercial Laser,2022年12月17日,,,,,,
暖武里府 - WESTGATE CINEPLEX & IMAX,100.4107955,13.8779519,imax,IMAX Xenon,,,,,,,
檳城Penang - TGV GURNEY PARAGON & IMAX,100.3108976,5.4357127,imax,IMAX Xenon,2014年4月3日,,20.42,11.61,237.0762,278.00,
大理博纳国际影城 ,100.233745153369,25.5918917019982,imax,IMAX 氙灯,2017年10月1日,,20.13,10.450,210.3585,321, -
"清邁 - KRUNGSRI IMAX, MAJOR CINEPLEX CENTRALFESTIVAL CHIANGMAI",99.0181195,18.8060335,imax,IMAX Xenon,2013年11月14日,,27.00,14.99,404.7300,,
Medan -  DELIPARK XXI & IMAX,98.6754999,3.594446,imax,IMAX Xenon,2021年9月24日,,,,,312,
酒泉万达影城(万达广场店) ,98.4929217005285,39.7384421014586,imax,IMAX 氙灯,2017年11月10日,,,,,369,
克拉斯诺亚尔斯克(Красноярск) - КИНО OKKO,92.8308288,56.036386,imax,IMAX Xenon,2015年8月13日,,,,,,
拉萨万达影城(万达广场店) ,91.1885480661443,29.6630425737435,imax,IMAX 氙灯,2020年8月10日,,,,,392, -
拉萨万达影城(天海广场店) ,91.1884200576092,29.66307435004,imax,IMAX 氙灯,2023年8月4日,,,,,,
乌鲁木齐万达影城(万达广场店) ,87.4160287451791,43.4770860657932,imax,IMAX 氙灯,2016年8月12日,,  ,  ,  ,345, -
